376
-82 -84 -301
-83 -84 301
-83 -84 -301
-85 -86 301
-85 -86 -301
-85 -87 301
-85 -87 -301
-85 -88 301
-85 -88 -301
-86 -87 301
-86 -87 -301
-86 -88 301
-86 -88 -301
-87 -88 301
-87 -88 -301
-89 -90 301
-89 -90 -301
-89 -91 301
-89 -91 -301
-89 -92 301
-89 -92 -301
-90 -91 301
-90 -91 -301
-90 -92 301
-90 -92 -301
-91 -92 301
-91 -92 -301
-93 -94 301
-93 -94 -301
-93 -95 301
-93 -95 -301
-93 -96 301
-93 -96 -301
-94 -95 301
-94 -95 -301
-94 -96 301
-94 -96 -301
-95 -96 301
-95 -96 -301
-97 -98 301
-97 -98 -301
-97 -99 301
-97 -99 -301
-97 -100 301
-97 -100 -301
-98 -99 301
-98 -99 -301
-98 -100 301
-98 -100 -301
-99 -100 301
-99 -100 -301
-101 -102 301
-101 -102 -301
-101 -103 301
-101 -103 -301
-101 -104 301
-101 -104 -301
-102 -103 301
-102 -103 -301
-102 -104 301
-102 -104 -301
-103 -104 301
-103 -104 -301
-105 -106 301
-105 -106 -301
-105 -107 301
-105 -107 -301
-105 -108 301
-105 -108 -301
-106 -107 301
-106 -107 -301
-106 -108 301
-106 -108 -301
-107 -108 301
-107 -108 -301
-109 -110 301
-109 -110 -301
-109 -111 301
-109 -111 -301
-109 -112 301
-109 -112 -301
-110 -111 301
-110 -111 -301
-110 -112 301
-110 -112 -301
-111 -112 301
-111 -112 -301
-113 -114 301
-113 -114 -301
-113 -115 301
-113 -115 -301
-113 -116 301
-113 -116 -301
-114 -115 301
-114 -115 -301
-114 -116 301
-114 -116 -301
-115 -116 301
-115 -116 -301
-117 -118 301
-117 -118 -301
-117 -119 301
-117 -119 -301
-117 -120 301
-117 -120 -301
-118 -119 301
-118 -119 -301
-118 -120 301
-118 -120 -301
-119 -120 301
-119 -120 -301
-121 -122 301
-121 -122 -301
-121 -123 301
-121 -123 -301
-121 -124 301
-121 -124 -301
-122 -123 301
-122 -123 -301
-122 -124 301
-122 -124 -301
-123 -124 301
-123 -124 -301
-125 -126 301
-125 -126 -301
-125 -127 301
-125 -127 -301
-125 -128 301
-125 -128 -301
-126 -127 301
-126 -127 -301
-126 -128 301
-126 -128 -301
-127 -128 301
-127 -128 -301
-129 -130 301
-129 -130 -301
-129 -131 301
-129 -131 -301
-129 -132 301
-129 -132 -301
-130 -131 301
-130 -131 -301
-130 -132 301
-130 -132 -301
-131 -132 301
-131 -132 -301
-133 -134 301
-133 -134 -301
-133 -135 301
-133 -135 -301
-133 -136 301
-133 -136 -301
-134 -135 301
-134 -135 -301
-134 -136 301
-134 -136 -301
-135 -136 301
-135 -136 -301
-137 -138 301
-137 -138 -301
-137 -139 301
-137 -139 -301
-137 -140 301
-137 -140 -301
-138 -139 301
-138 -139 -301
-138 -140 301
-138 -140 -301
-139 -140 301
-139 -140 -301
-141 -142 301
-141 -142 -301
-141 -143 301
-141 -143 -301
-141 -144 301
-141 -144 -301
-142 -143 301
-142 -143 -301
-142 -144 301
-142 -144 -301
-143 -144 301
-143 -144 -301
-145 -146 301
-145 -146 -301
-145 -147 301
-145 -147 -301
-145 -148 301
-145 -148 -301
-146 -147 301
-146 -147 -301
-146 -148 301
-146 -148 -301
-147 -148 301
-147 -148 -301
-149 -150 301
-149 -150 -301
-149 -151 301
-149 -151 -301
-149 -152 301
-149 -152 -301
-150 -151 301
-150 -151 -301
-150 -152 301
-150 -152 -301
-151 -152 301
-151 -152 -301
-153 -154 301
-153 -154 -301
-153 -155 301
-153 -155 -301
-153 -156 301
-153 -156 -301
-154 -155 301
-154 -155 -301
-154 -156 301
-154 -156 -301
-155 -156 301
-155 -156 -301
-157 -158 301
-157 -158 -301
-157 -159 301
-157 -159 -301
-157 -160 301
-157 -160 -301
-158 -159 301
-158 -159 -301
-158 -160 301
-158 -160 -301
-159 -160 301
-159 -160 -301
-161 -162 301
-161 -162 -301
-161 -163 301
-161 -163 -301
-161 -164 301
-161 -164 -301
-162 -163 301
-162 -163 -301
-162 -164 301
-162 -164 -301
-163 -164 301
-163 -164 -301
-165 -166 301
-165 -166 -301
-165 -167 301
-165 -167 -301
-165 -168 301
-165 -168 -301
-166 -167 301
-166 -167 -301
-166 -168 301
-166 -168 -301
-167 -168 301
-167 -168 -301
-169 -170 301
-169 -170 -301
-169 -171 301
-169 -171 -301
-169 -172 301
-169 -172 -301
-170 -171 301
-170 -171 -301
-170 -172 301
-170 -172 -301
-171 -172 301
-171 -172 -301
-173 -174 301
-173 -174 -301
-173 -175 301
-173 -175 -301
-173 -176 301
-173 -176 -301
-174 -175 301
-174 -175 -301
-174 -176 301
-174 -176 -301
-175 -176 301
-175 -176 -301
-177 -178 301
-177 -178 -301
-177 -179 301
-177 -179 -301
-177 -180 301
-177 -180 -301
-178 -179 301
-178 -179 -301
-178 -180 301
-178 -180 -301
-179 -180 301
-179 -180 -301
-181 -182 301
-181 -182 -301
-181 -183 301
-181 -183 -301
-181 -184 301
-181 -184 -301
-182 -183 301
-182 -183 -301
-182 -184 301
-182 -184 -301
-183 -184 301
-183 -184 -301
-185 -186 301
-185 -186 -301
-185 -187 301
-185 -187 -301
-185 -188 301
-185 -188 -301
-186 -187 301
-186 -187 -301
-186 -188 301
-186 -188 -301
-187 -188 301
-187 -188 -301
-189 -190 301
-189 -190 -301
-189 -191 301
-189 -191 -301
-189 -192 301
-189 -192 -301
-190 -191 301
-190 -191 -301
-190 -192 301
-190 -192 -301
-191 -192 301
-191 -192 -301
-193 -194 301
-193 -194 -301
-193 -195 301
-193 -195 -301
-193 -196 301
-193 -196 -301
-194 -195 301
-194 -195 -301
-194 -196 301
-194 -196 -301
-195 -196 301
-195 -196 -301
-197 -198 301
-197 -198 -301
-197 -199 301
-197 -199 -301
-197 -200 301
-197 -200 -301
-198 -199 301
-198 -199 -301
-198 -200 301
-198 -200 -301
-199 -200 301
-199 -200 -301
-201 -202 301
-201 -202 -301
-201 -203 301
-201 -203 -301
-201 -204 301
-201 -204 -301
-202 -203 301
-202 -203 -301
-202 -204 301
-202 -204 -301
-203 -204 301
-203 -204 -301
-205 -206 301
-205 -206 -301
-205 -207 301
-205 -207 -301
-205 -208 301
-205 -208 -301
-206 -207 301
-206 -207 -301
-206 -208 301
-206 -208 -301
-207 -208 301
-207 -208 -301
-209 -210 301
-209 -210 -301
-209 -211 301
-209 -211 -301
-209 -212 301
-209 -212 -301
-210 -211 301
-210 -211 -301
-210 -212 301
-210 -212 -301
-211 -212 301
-211 -212 -301
-213 -214 301
-213 -214 -301
-213 -215 301
-213 -215 -301
-213 -216 301
-213 -216 -301
-214 -215 301
-214 -215 -301
-214 -216 301
-214 -216 -301
-215 -216 301
-215 -216 -301
-217 -218 301
-217 -218 -301
-217 -219 301
-217 -219 -301
-217 -220 301
-217 -220 -301
-218 -219 301
-218 -219 -301
-218 -220 301
-218 -220 -301
-219 -220 301
-219 -220 -301
-221 -222 301
-221 -222 -301
-221 -223 301
-221 -223 -301
-221 -224 301
-221 -224 -301
-222 -223 301
-222 -223 -301
-222 -224 301
-222 -224 -301
-223 -224 301
-223 -224 -301
-225 -226 301
-225 -226 -301
-225 -227 301
-225 -227 -301
-225 -228 301
-225 -228 -301
-226 -227 301
-226 -227 -301
-226 -228 301
-226 -228 -301
-227 -228 301
-227 -228 -301
-229 -230 301
-229 -230 -301
-229 -231 301
-229 -231 -301
-229 -232 301
-229 -232 -301
-230 -231 301
-230 -231 -301
-230 -232 301
-230 -232 -301
-231 -232 301
-231 -232 -301
-233 -234 301
-233 -234 -301
-233 -235 301
-233 -235 -301
-233 -236 301
-233 -236 -301
-234 -235 301
-234 -235 -301
-234 -236 301
-234 -236 -301
-235 -236 301
-235 -236 -301
-237 -238 301
-237 -238 -301
-237 -239 301
-237 -239 -301
-237 -240 301
-237 -240 -301
-238 -239 301
-238 -239 -301
-238 -240 301
-238 -240 -301
-239 -240 301
-239 -240 -301
-241 -242 301
-241 -242 -301
-241 -243 301
-241 -243 -301
-241 -244 301
-241 -244 -301
-242 -243 301
-242 -243 -301
-242 -244 301
-242 -244 -301
-243 -244 301
-243 -244 -301
-245 -246 301
-245 -246 -301
-245 -247 301
-245 -247 -301
-245 -248 301
-245 -248 -301
-246 -247 301
-246 -247 -301
-246 -248 301
-246 -248 -301
-247 -248 301
-247 -248 -301
-249 -250 301
-249 -250 -301
-249 -251 301
-249 -251 -301
-249 -252 301
-249 -252 -301
-250 -251 301
-250 -251 -301
-250 -252 301
-250 -252 -301
-251 -252 301
-251 -252 -301
-253 -254 301
-253 -254 -301
-253 -255 301
-253 -255 -301
-253 -256 301
-253 -256 -301
-254 -255 301
-254 -255 -301
-254 -256 301
-254 -256 -301
-255 -256 301
-255 -256 -301
-257 -258 301
-257 -258 -301
-257 -259 301
-257 -259 -301
-257 -260 301
-257 -260 -301
-258 -259 301
-258 -259 -301
-258 -260 301
-258 -260 -301
-259 -260 301
-259 -260 -301
-261 -262 301
-261 -262 -301
-261 -263 301
-261 -263 -301
-261 -264 301
-261 -264 -301
-262 -263 301
-262 -263 -301
-262 -264 301
-262 -264 -301
-263 -264 301
-263 -264 -301
-265 -266 301
-265 -266 -301
-265 -267 301
-265 -267 -301
-265 -268 301
-265 -268 -301
-266 -267 301
-266 -267 -301
-266 -268 301
-266 -268 -301
-267 -268 301
-267 -268 -301
-269 -270 301
-269 -270 -301
-269 -271 301
-269 -271 -301
-269 -272 301
-269 -272 -301
-270 -271 301
-270 -271 -301
-270 -272 301
-270 -272 -301
-271 -272 301
-271 -272 -301
-273 -274 301
-273 -274 -301
-273 -275 301
-273 -275 -301
-273 -276 301
-273 -276 -301
-274 -275 301
-274 -275 -301
-274 -276 301
-274 -276 -301
-275 -276 301
-275 -276 -301
-277 -278 301
-277 -278 -301
-277 -279 301
-277 -279 -301
-277 -280 301
-277 -280 -301
-278 -279 301
-278 -279 -301
-278 -280 301
-278 -280 -301
-279 -280 301
-279 -280 -301
-281 -282 301
-281 -282 -301
-281 -283 301
-281 -283 -301
-281 -284 301
-281 -284 -301
-282 -283 301
-282 -283 -301
-282 -284 301
-282 -284 -301
-283 -284 301
-283 -284 -301
-285 -286 301
-285 -286 -301
-285 -287 301
-285 -287 -301
-285 -288 301
-285 -288 -301
-286 -287 301
-286 -287 -301
-286 -288 301
-286 -288 -301
-287 -288 301
-287 -288 -301
-289 -290 301
-289 -290 -301
-289 -291 301
-289 -291 -301
-289 -292 301
-289 -292 -301
-290 -291 301
-290 -291 -301
-290 -292 301
-290 -292 -301
-291 -292 301
-291 -292 -301
-293 -294 301
-293 -294 -301
-293 -295 301
-293 -295 -301
-293 -296 301
-293 -296 -301
-294 -295 301
-294 -295 -301
-294 -296 301
-294 -296 -301
-295 -296 301
-295 -296 -301
-297 -298 301
-297 -298 -301
-297 -299 301
-297 -299 -301
-297 -300 301
-297 -300 -301
-298 -299 301
-298 -299 -301
-298 -300 301
-298 -300 -301
-299 -300 301
-299 -300 -301
1 2 302
3 4 -302
5 6 303
7 8 -303
9 10 304
11 12 -304
13 14 305
15 16 -305
17 18 306
19 20 -306
21 22 307
23 24 -307
25 26 308
27 28 -308
29 30 309
31 32 -309
33 34 310
35 36 -310
37 38 311
39 40 -311
41 42 312
43 44 -312
45 46 313
47 48 -313
49 50 314
51 52 -314
53 54 315
55 56 -315
57 58 316
59 60 -316
61 62 317
63 64 -317
65 66 318
67 68 -318
69 70 319
71 72 -319
73 74 320
75 76 -320
77 78 321
79 80 -321
81 82 322
83 84 -322
85 86 323
87 88 -323
89 90 324
91 92 -324
93 94 325
95 96 -325
97 98 326
99 100 -326
101 102 327
103 104 -327
105 106 328
107 108 -328
109 110 329
111 112 -329
113 114 330
115 116 -330
117 118 331
119 120 -331
121 122 332
123 124 -332
125 126 333
127 128 -333
129 130 334
131 132 -334
133 134 335
135 136 -335
137 138 336
139 140 -336
141 142 337
143 144 -337
145 146 338
147 148 -338
149 150 339
151 152 -339
153 154 340
155 156 -340
157 158 341
159 160 -341
161 162 342
163 164 -342
165 166 343
167 168 -343
169 170 344
171 172 -344
173 174 345
175 176 -345
177 178 346
179 180 -346
181 182 347
183 184 -347
185 186 348
187 188 -348
189 190 349
191 192 -349
193 194 350
195 196 -350
197 198 351
199 200 -351
201 202 352
203 204 -352
205 206 353
207 208 -353
209 210 354
211 212 -354
213 214 355
215 216 -355
217 218 356
219 220 -356
221 222 357
223 224 -357
225 226 358
227 228 -358
229 230 359
231 232 -359
233 234 360
235 236 -360
237 238 361
239 240 -361
241 242 362
243 244 -362
245 246 363
247 248 -363
249 250 364
251 252 -364
253 254 365
255 256 -365
257 258 366
259 260 -366
261 262 367
263 264 -367
265 266 368
267 268 -368
269 270 369
271 272 -369
273 274 370
275 276 -370
277 278 371
279 280 -371
281 282 372
283 284 -372
285 286 373
287 288 -373
289 290 374
291 292 -374
293 294 375
295 296 -375
297 298 376
299 300 -376
-1 -41 301
-1 -41 -301
-2 -42 301
-2 -42 -301
-3 -43 301
-3 -43 -301
-4 -44 301
-4 -44 -301
-1 -53 301
-1 -53 -301
-2 -54 301
-2 -54 -301
-3 -55 301
-3 -55 -301
-4 -56 301
-4 -56 -301
-1 -141 301
-1 -141 -301
-2 -142 301
-2 -142 -301
-3 -143 301
-3 -143 -301
-4 -144 301
-4 -144 -301
-1 -149 301
-1 -149 -301
-2 -150 301
-2 -150 -301
-3 -151 301
-3 -151 -301
-4 -152 301
-4 -152 -301
-1 -157 301
-1 -157 -301
-2 -158 301
-2 -158 -301
-3 -159 301
-3 -159 -301
-4 -160 301
-4 -160 -301
-1 -161 301
-1 -161 -301
-2 -162 301
-2 -162 -301
-3 -163 301
-3 -163 -301
-4 -164 301
-4 -164 -301
-5 -25 301
-5 -25 -301
-6 -26 301
-6 -26 -301
-7 -27 301
-7 -27 -301
-8 -28 301
-8 -28 -301
-5 -29 301
-5 -29 -301
-6 -30 301
-6 -30 -301
-7 -31 301
-7 -31 -301
-8 -32 301
-8 -32 -301
-5 -89 301
-5 -89 -301
-6 -90 301
-6 -90 -301
-7 -91 301
-7 -91 -301
-8 -92 301
-8 -92 -301
-5 -221 301
-5 -221 -301
-6 -222 301
-6 -222 -301
-7 -223 301
-7 -223 -301
-8 -224 301
-8 -224 -301
-5 -261 301
-5 -261 -301
-6 -262 301
-6 -262 -301
-7 -263 301
-7 -263 -301
-8 -264 301
-8 -264 -301
-9 -45 301
-9 -45 -301
-10 -46 301
-10 -46 -301
-11 -47 301
-11 -47 -301
-12 -48 301
-12 -48 -301
-9 -173 301
-9 -173 -301
-10 -174 301
-10 -174 -301
-11 -175 301
-11 -175 -301
-12 -176 301
-12 -176 -301
-9 -217 301
-9 -217 -301
-10 -218 301
-10 -218 -301
-11 -219 301
-11 -219 -301
-12 -220 301
-12 -220 -301
-9 -221 301
-9 -221 -301
-10 -222 301
-10 -222 -301
-11 -223 301
-11 -223 -301
-12 -224 301
-12 -224 -301
-9 -261 301
-9 -261 -301
-10 -262 301
-10 -262 -301
-11 -263 301
-11 -263 -301
-12 -264 301
-12 -264 -301
-9 -269 301
-9 -269 -301
-10 -270 301
-10 -270 -301
-11 -271 301
-11 -271 -301
-12 -272 301
-12 -272 -301
-13 -21 301
-13 -21 -301
-14 -22 301
-14 -22 -301
-15 -23 301
-15 -23 -301
-16 -24 301
-16 -24 -301
-13 -25 301
-13 -25 -301
-14 -26 301
-14 -26 -301
-15 -27 301
-15 -27 -301
-16 -28 301
-16 -28 -301
-13 -133 301
-13 -133 -301
-14 -134 301
-14 -134 -301
-15 -135 301
-15 -135 -301
-16 -136 301
-16 -136 -301
-13 -245 301
-13 -245 -301
-14 -246 301
-14 -246 -301
-15 -247 301
-15 -247 -301
-16 -248 301
-16 -248 -301
-13 -277 301
-13 -277 -301
-14 -278 301
-14 -278 -301
-15 -279 301
-15 -279 -301
-16 -280 301
-16 -280 -301
-17 -37 301
-17 -37 -301
-18 -38 301
-18 -38 -301
-19 -39 301
-19 -39 -301
-20 -40 301
-20 -40 -301
-17 -73 301
-17 -73 -301
-18 -74 301
-18 -74 -301
-19 -75 301
-19 -75 -301
-20 -76 301
-20 -76 -301
-17 -113 301
-17 -113 -301
-18 -114 301
-18 -114 -301
-19 -115 301
-19 -115 -301
-20 -116 301
-20 -116 -301
-17 -189 301
-17 -189 -301
-18 -190 301
-18 -190 -301
-19 -191 301
-19 -191 -301
-20 -192 301
-20 -192 -301
-17 -229 301
-17 -229 -301
-18 -230 301
-18 -230 -301
-19 -231 301
-19 -231 -301
-20 -232 301
-20 -232 -301
-17 -253 301
-17 -253 -301
-18 -254 301
-18 -254 -301
-19 -255 301
-19 -255 -301
-20 -256 301
-20 -256 -301
-17 -265 301
-17 -265 -301
-18 -266 301
-18 -266 -301
-19 -267 301
-19 -267 -301
-20 -268 301
-20 -268 -301
-21 -89 301
-21 -89 -301
-22 -90 301
-22 -90 -301
-23 -91 301
-23 -91 -301
-24 -92 301
-24 -92 -301
-21 -113 301
-21 -113 -301
-22 -114 301
-22 -114 -301
-23 -115 301
-23 -115 -301
-24 -116 301
-24 -116 -301
-21 -205 301
-21 -205 -301
-22 -206 301
-22 -206 -301
-23 -207 301
-23 -207 -301
-24 -208 301
-24 -208 -301
-21 -209 301
-21 -209 -301
-22 -210 301
-22 -210 -301
-23 -211 301
-23 -211 -301
-24 -212 301
-24 -212 -301
-21 -249 301
-21 -249 -301
-22 -250 301
-22 -250 -301
-23 -251 301
-23 -251 -301
-24 -252 301
-24 -252 -301
-25 -109 301
-25 -109 -301
-26 -110 301
-26 -110 -301
-27 -111 301
-27 -111 -301
-28 -112 301
-28 -112 -301
-25 -133 301
-25 -133 -301
-26 -134 301
-26 -134 -301
-27 -135 301
-27 -135 -301
-28 -136 301
-28 -136 -301
-25 -137 301
-25 -137 -301
-26 -138 301
-26 -138 -301
-27 -139 301
-27 -139 -301
-28 -140 301
-28 -140 -301
-25 -225 301
-25 -225 -301
-26 -226 301
-26 -226 -301
-27 -227 301
-27 -227 -301
-28 -228 301
-28 -228 -301
-25 -233 301
-25 -233 -301
-26 -234 301
-26 -234 -301
-27 -235 301
-27 -235 -301
-28 -236 301
-28 -236 -301
-25 -261 301
-25 -261 -301
-26 -262 301
-26 -262 -301
-27 -263 301
-27 -263 -301
-28 -264 301
-28 -264 -301
-29 -137 301
-29 -137 -301
-30 -138 301
-30 -138 -301
-31 -139 301
-31 -139 -301
-32 -140 301
-32 -140 -301
-29 -181 301
-29 -181 -301
-30 -182 301
-30 -182 -301
-31 -183 301
-31 -183 -301
-32 -184 301
-32 -184 -301
-29 -217 301
-29 -217 -301
-30 -218 301
-30 -218 -301
-31 -219 301
-31 -219 -301
-32 -220 301
-32 -220 -301
-29 -257 301
-29 -257 -301
-30 -258 301
-30 -258 -301
-31 -259 301
-31 -259 -301
-32 -260 301
-32 -260 -301
-29 -281 301
-29 -281 -301
-30 -282 301
-30 -282 -301
-31 -283 301
-31 -283 -301
-32 -284 301
-32 -284 -301
-29 -293 301
-29 -293 -301
-30 -294 301
-30 -294 -301
-31 -295 301
-31 -295 -301
-32 -296 301
-32 -296 -301
-33 -105 301
-33 -105 -301
-34 -106 301
-34 -106 -301
-35 -107 301
-35 -107 -301
-36 -108 301
-36 -108 -301
-33 -113 301
-33 -113 -301
-34 -114 301
-34 -114 -301
-35 -115 301
-35 -115 -301
-36 -116 301
-36 -116 -301
-33 -121 301
-33 -121 -301
-34 -122 301
-34 -122 -301
-35 -123 301
-35 -123 -301
-36 -124 301
-36 -124 -301
-33 -125 301
-33 -125 -301
-34 -126 301
-34 -126 -301
-35 -127 301
-35 -127 -301
-36 -128 301
-36 -128 -301
-33 -189 301
-33 -189 -301
-34 -190 301
-34 -190 -301
-35 -191 301
-35 -191 -301
-36 -192 301
-36 -192 -301
-33 -197 301
-33 -197 -301
-34 -198 301
-34 -198 -301
-35 -199 301
-35 -199 -301
-36 -200 301
-36 -200 -301
-33 -297 301
-33 -297 -301
-34 -298 301
-34 -298 -301
-35 -299 301
-35 -299 -301
-36 -300 301
-36 -300 -301
-37 -73 301
-37 -73 -301
-38 -74 301
-38 -74 -301
-39 -75 301
-39 -75 -301
-40 -76 301
-40 -76 -301
-37 -105 301
-37 -105 -301
-38 -106 301
-38 -106 -301
-39 -107 301
-39 -107 -301
-40 -108 301
-40 -108 -301
-37 -109 301
-37 -109 -301
-38 -110 301
-38 -110 -301
-39 -111 301
-39 -111 -301
-40 -112 301
-40 -112 -301
-37 -117 301
-37 -117 -301
-38 -118 301
-38 -118 -301
-39 -119 301
-39 -119 -301
-40 -120 301
-40 -120 -301
-37 -157 301
-37 -157 -301
-38 -158 301
-38 -158 -301
-39 -159 301
-39 -159 -301
-40 -160 301
-40 -160 -301
-37 -193 301
-37 -193 -301
-38 -194 301
-38 -194 -301
-39 -195 301
-39 -195 -301
-40 -196 301
-40 -196 -301
-37 -237 301
-37 -237 -301
-38 -238 301
-38 -238 -301
-39 -239 301
-39 -239 -301
-40 -240 301
-40 -240 -301
-41 -77 301
-41 -77 -301
-42 -78 301
-42 -78 -301
-43 -79 301
-43 -79 -301
-44 -80 301
-44 -80 -301
-41 -213 301
-41 -213 -301
-42 -214 301
-42 -214 -301
-43 -215 301
-43 -215 -301
-44 -216 301
-44 -216 -301
-41 -229 301
-41 -229 -301
-42 -230 301
-42 -230 -301
-43 -231 301
-43 -231 -301
-44 -232 301
-44 -232 -301
-41 -261 301
-41 -261 -301
-42 -262 301
-42 -262 -301
-43 -263 301
-43 -263 -301
-44 -264 301
-44 -264 -301
-41 -285 301
-41 -285 -301
-42 -286 301
-42 -286 -301
-43 -287 301
-43 -287 -301
-44 -288 301
-44 -288 -301
-41 -289 301
-41 -289 -301
-42 -290 301
-42 -290 -301
-43 -291 301
-43 -291 -301
-44 -292 301
-44 -292 -301
-45 -81 301
-45 -81 -301
-46 -82 301
-46 -82 -301
-47 -83 301
-47 -83 -301
-48 -84 301
-48 -84 -301
-45 -169 301
-45 -169 -301
-46 -170 301
-46 -170 -301
-47 -171 301
-47 -171 -301
-48 -172 301
-48 -172 -301
-45 -269 301
-45 -269 -301
-46 -270 301
-46 -270 -301
-47 -271 301
-47 -271 -301
-48 -272 301
-48 -272 -301
-49 -57 301
-49 -57 -301
-50 -58 301
-50 -58 -301
-51 -59 301
-51 -59 -301
-52 -60 301
-52 -60 -301
-49 -77 301
-49 -77 -301
-50 -78 301
-50 -78 -301
-51 -79 301
-51 -79 -301
-52 -80 301
-52 -80 -301
-49 -121 301
-49 -121 -301
-50 -122 301
-50 -122 -301
-51 -123 301
-51 -123 -301
-52 -124 301
-52 -124 -301
-49 -145 301
-49 -145 -301
-50 -146 301
-50 -146 -301
-51 -147 301
-51 -147 -301
-52 -148 301
-52 -148 -301
-49 -173 301
-49 -173 -301
-50 -174 301
-50 -174 -301
-51 -175 301
-51 -175 -301
-52 -176 301
-52 -176 -301
-49 -181 301
-49 -181 -301
-50 -182 301
-50 -182 -301
-51 -183 301
-51 -183 -301
-52 -184 301
-52 -184 -301
-49 -185 301
-49 -185 -301
-50 -186 301
-50 -186 -301
-51 -187 301
-51 -187 -301
-52 -188 301
-52 -188 -301
-49 -197 301
-49 -197 -301
-50 -198 301
-50 -198 -301
-51 -199 301
-51 -199 -301
-52 -200 301
-52 -200 -301
-53 -69 301
-53 -69 -301
-54 -70 301
-54 -70 -301
-55 -71 301
-55 -71 -301
-56 -72 301
-56 -72 -301
-53 -73 301
-53 -73 -301
-54 -74 301
-54 -74 -301
-55 -75 301
-55 -75 -301
-56 -76 301
